ticket_id,created_at,resolved_at,channel,category,subcategory,priority,status,sentiment,product,customer_plan,region,language,assigned_agent,message,resolution_note,resolution_time_hrs,csat_score,first_response_time_hrs,reopened,escalated,num_interactions,customer_tenure_days
TKT-01816,2024-10-29 13:26:00,,helpdesk_portal,Technical Issue,Login error,Low,Open,Negative,TaskBoard,Enterprise,Europe,Hindi,Agent_003 (Lena K),I'm unable to upload a file since the latest update. Getting error code ERR-668.,Self-service guided,,,11.4,False,False,9,54
TKT-01817,2024-01-12 20:55:00,2024-01-13 04:31:00,helpdesk_portal,General Inquiry,Documentation,Critical,Closed,Negative,InvoiceFlow,Professional,Southeast Asia,French,Agent_005 (Sophie M),Where can I find documentation on setting up the API?,Policy exception granted,7.6,2.5,18.9,False,False,1,222
TKT-01818,2024-10-15 14:37:00,,whatsapp,Refund / Return,Return request,Low,In Progress,Negative,InvoiceFlow,Enterprise,North America,Hindi,Agent_005 (Sophie M),I was overcharged and would like a partial refund for the difference.,Issue fixed by agent,,,20.8,True,False,3,461
TKT-01819,2024-11-27 18:23:00,2024-12-01 09:23:00,chat,Billing,Payment failure,Low,Resolved,Very Negative,DataDash,Enterprise,South Asia,Spanish,Agent_005 (Sophie M),"Hi, I was charged $325.99 twice on Apr 04, 2024. My invoice is INV-8642. Please refund the duplicate.",Refund processed,87.0,1.4,11.5,False,False,5,1290
TKT-01820,2025-05-03 15:54:00,,phone,Delivery / Shipping,Missing package,Low,Open,Positive,InvoiceFlow,Enterprise,North America,Hindi,Agent_002 (James T),The item I received is damaged. I need a replacement or refund for order #68084.,Self-service guided,,,0.3,False,False,8,359
TKT-01821,2024-02-01 07:10:00,2024-02-02 19:16:00,chat,Complaint,Long wait time,Medium,Closed,Negative,DataDash,Starter,Latin America,Hindi,Agent_001 (Priya S),I've been waiting 4 days for a response. This is unacceptable.,Issue fixed by agent,36.1,2.3,2.8,False,False,9,637
TKT-01822,2024-02-26 16:55:00,2024-03-02 01:01:00,twitter_dm,Account Access,Account deletion,Low,Closed,Negative,SecureVault,Professional,Europe,English,Unassigned,I can't log in to my account. The password reset email is not arriving.,Refund processed,104.1,2.4,,False,False,9,1409
TKT-01823,2024-02-17 22:02:00,,whatsapp,Refund / Return,Partial refund,Medium,Open,Negative,DataDash,Starter,Africa,English,Agent_007 (Elena V),I was overcharged and would like a partial refund for the difference.,Issue fixed by agent,,,7.4,False,False,7,430
TKT-01824,2024-06-18 09:55:00,,email,Refund / Return,Policy inquiry,Low,In Progress,Neutral,DataDash,Free,Europe,English,Agent_009 (Yuki T),I'd like to request a full refund for my recent purchase. Order #63972.,Self-service guided,,,12.2,False,False,3,476
TKT-01825,2024-01-20 13:05:00,,web_form,Billing,Invoice request,Critical,In Progress,Neutral,InvoiceFlow,Free,Southeast Asia,Hindi,Agent_008 (Daniel N),Could you send me a detailed invoice for the period Jan–Mar 2024? I need it for tax purposes.,Self-service guided,,,7.1,False,False,4,899
TKT-01826,2024-07-17 07:04:00,2024-07-17 14:58:00,email,Technical Issue,Performance slow,Critical,Resolved,Negative,SecureVault,Enterprise,Southeast Asia,Japanese,Agent_007 (Elena V),My data isn't syncing across devices. Last successful sync was 8 days ago.,Issue fixed by agent,7.9,2.1,13.4,False,False,2,444
TKT-01827,2024-10-17 17:12:00,,twitter_dm,Account Access,Password reset,High,Open,Negative,SecureVault,Free,Africa,Spanish,Agent_002 (James T),I need to update the email address associated with my account.,,,,12.5,False,False,9,28
TKT-01828,2025-04-19 20:21:00,,web_form,Feature Request,Dark mode,Medium,Open,Very Negative,SecureVault,Professional,Europe,French,Agent_006 (Raj P),It would be really helpful if SecureVault supported direct integration with HubSpot.,Pending customer,,,20.4,True,False,6,888
TKT-01829,2025-01-11 11:41:00,2025-01-13 18:47:00,email,Account Access,Email change,Medium,Resolved,Negative,DataDash,Professional,Middle East,English,Agent_002 (James T),I'm having trouble with 2FA — the codes aren't working on my new phone.,Issue fixed by agent,55.1,2.1,13.3,False,False,7,1390
TKT-01830,2025-02-25 21:23:00,2025-02-26 20:05:00,web_form,Delivery / Shipping,Late delivery,High,Resolved,Very Negative,CloudSync Pro,Free,South Asia,English,Agent_003 (Lena K),The tracking for order #99962 hasn't updated in 5 days.,Pending customer,22.7,1.6,18.7,False,False,10,705
TKT-01831,2024-05-29 12:46:00,2024-05-29 19:04:00,email,Account Access,Password reset,Critical,Resolved,Very Negative,InvoiceFlow,Free,Europe,Hindi,Agent_003 (Lena K),My account appears to be locked. I haven't violated any terms.,Issue fixed by agent,6.3,1.0,9.6,False,False,3,866
TKT-01832,2025-01-03 13:11:00,2025-01-06 10:41:00,email,Billing,Incorrect amount,Medium,Resolved,Neutral,SecureVault,Professional,Southeast Asia,English,Agent_001 (Priya S),Could you send me a detailed invoice for the period Oct–Dec 2024? I need it for tax purposes.,Issue fixed by agent,69.5,4.0,5.8,False,False,4,968
TKT-01833,2024-09-23 10:54:00,2024-09-25 12:42:00,email,Delivery / Shipping,Late delivery,Medium,Resolved,Very Negative,CloudSync Pro,Professional,South Asia,German,Agent_005 (Sophie M),The item I received is damaged. I need a replacement or refund for order #86590.,Issue fixed by agent,49.8,1.9,20.9,False,False,12,1262
TKT-01834,2025-03-29 22:00:00,2025-03-30 10:12:00,whatsapp,Account Access,Email change,Critical,Closed,Positive,DataDash,Professional,North America,Hindi,Agent_007 (Elena V),I need to update the email address associated with my account.,,12.2,4.1,21.5,False,False,8,1338
TKT-01835,2024-04-20 10:34:00,,email,Refund / Return,Full refund,High,In Progress,Positive,TaskBoard,Professional,Middle East,English,Agent_008 (Daniel N),I was overcharged and would like a partial refund for the difference.,Refund processed,,,8.4,False,False,9,271
TKT-01836,2024-11-02 20:41:00,2024-11-04 22:17:00,whatsapp,General Inquiry,Partnership,Medium,Resolved,Negative,TaskBoard,Starter,Europe,Hindi,Agent_005 (Sophie M),Does InvoiceFlow integrate with Salesforce?,Refund processed,49.6,2.1,16.7,False,False,12,995
TKT-01837,2024-12-19 07:05:00,2024-12-20 06:11:00,twitter_dm,Technical Issue,App crash,Medium,Resolved,Very Negative,SecureVault,Free,Europe,English,Agent_001 (Priya S),The app keeps crashing when I try to upload a file. I'm on macOS Sonoma.,Issue fixed by agent,23.1,1.6,21.9,False,False,12,371
TKT-01838,2024-09-20 13:11:00,2024-09-23 01:17:00,chat,Billing,Payment failure,Medium,Closed,Negative,CloudSync Pro,Free,Europe,Spanish,Agent_009 (Yuki T),"Hi, I was charged $345.49 twice on Mar 22, 2025. My invoice is INV-9701. Please refund the duplicate.",Issue fixed by agent,60.1,2.8,18.2,False,False,3,1008
TKT-01839,2024-12-28 22:04:00,2025-01-02 21:10:00,chat,Feature Request,New integration,Low,Resolved,Very Negative,CloudSync Pro,Starter,Africa,English,Agent_004 (Omar F),Is there any plan to expose an API for the reporting module?,Policy exception granted,119.1,1.9,23.2,False,False,5,1224
TKT-01840,2024-10-31 22:03:00,,chat,Billing,Invoice request,Medium,In Progress,Negative,TaskBoard,Starter,Middle East,Arabic,Agent_002 (James T),My payment of $345.99 failed but the amount was still deducted from my account.,Issue fixed by agent,,,6.8,False,False,12,1171
TKT-01841,2025-05-07 09:52:00,,web_form,Technical Issue,Data sync issue,Low,In Progress,Neutral,CloudSync Pro,Professional,Middle East,English,Agent_004 (Omar F),The app keeps crashing when I try to export a report. I'm on iOS 17.,Self-service guided,,,14.4,False,False,7,944
TKT-01842,2025-02-06 15:58:00,2025-02-08 05:40:00,whatsapp,Technical Issue,Login error,Low,Resolved,Negative,DataDash,Starter,Europe,English,Agent_003 (Lena K),Performance has been extremely slow on my end. Pages take 20+ seconds to load.,Refund processed,37.7,2.3,2.4,True,False,10,1053
TKT-01843,2024-02-28 17:38:00,,whatsapp,Billing,Duplicate charge,Critical,Open,Positive,TaskBoard,Professional,North America,English,Agent_001 (Priya S),I noticed an incorrect charge of $251.49 on my last bill. Can you look into invoice INV-4350?,Issue fixed by agent,,,13.1,False,False,1,1210
TKT-01844,2024-11-01 12:46:00,2024-11-02 17:28:00,phone,Technical Issue,App crash,Medium,Escalated,Very Negative,CloudSync Pro,Free,Latin America,Japanese,Agent_001 (Priya S),Performance has been extremely slow on my end. Pages take 20+ seconds to load.,Escalated to engineering,28.7,,21.9,True,True,12,900
TKT-01845,2024-02-15 14:09:00,2024-02-18 10:09:00,email,Billing,Incorrect amount,Medium,Closed,Neutral,DataDash,Professional,North America,English,Agent_001 (Priya S),I noticed an incorrect charge of $208.00 on my last bill. Can you look into invoice INV-5382?,Issue fixed by agent,68.0,3.9,2.5,False,False,5,837
TKT-01846,2024-07-28 18:20:00,,email,Account Access,Account deletion,Critical,Open,Negative,CloudSync Pro,Free,North America,Spanish,Agent_009 (Yuki T),I need to update the email address associated with my account.,Self-service guided,,,17.0,False,False,12,796
TKT-01847,2025-01-28 07:04:00,2025-01-31 13:28:00,email,Billing,Payment failure,Medium,Closed,Very Negative,TaskBoard,Free,Latin America,English,Agent_008 (Daniel N),Could you send me a detailed invoice for the period Jul–Sep 2024? I need it for tax purposes.,Issue fixed by agent,78.4,1.9,0.8,False,False,2,414
TKT-01848,2024-01-04 21:42:00,2024-01-08 12:06:00,email,Refund / Return,Return request,Low,Escalated,Neutral,CloudSync Pro,Professional,Europe,English,Agent_001 (Priya S),I was overcharged and would like a partial refund for the difference.,Issue fixed by agent,86.4,,22.1,True,True,4,86
TKT-01849,2024-07-17 10:58:00,,chat,Delivery / Shipping,Wrong item,Medium,In Progress,Negative,CloudSync Pro,Professional,Southeast Asia,Spanish,Agent_004 (Omar F),The tracking for order #25458 hasn't updated in 6 days.,Self-service guided,,,2.1,False,False,12,735
TKT-01850,2025-06-29 10:49:00,2025-06-30 06:01:00,email,Feature Request,API access,High,Resolved,Neutral,InvoiceFlow,Starter,North America,Spanish,Agent_008 (Daniel N),A dark mode option would be greatly appreciated for late-night work sessions.,Policy exception granted,19.2,3.9,9.3,False,False,4,491
TKT-01851,2025-02-19 16:13:00,2025-02-22 16:49:00,chat,Technical Issue,Login error,Medium,Resolved,Very Negative,InvoiceFlow,Enterprise,North America,English,Agent_009 (Yuki T),I'm unable to export a report since the latest update. Getting error code ERR-301.,No action needed,72.6,1.6,11.3,False,False,9,1408
TKT-01852,2025-02-25 19:23:00,2025-03-02 19:17:00,helpdesk_portal,Feature Request,API access,Low,Closed,Very Negative,DataDash,Enterprise,South Asia,French,Agent_006 (Raj P),A dark mode option would be greatly appreciated for late-night work sessions.,Pending customer,119.9,1.6,22.8,False,False,12,1203
TKT-01853,2024-04-29 15:28:00,2024-05-01 00:22:00,email,Technical Issue,App crash,High,Resolved,Neutral,InvoiceFlow,Professional,Europe,English,Agent_003 (Lena K),I'm unable to connect an integration since the latest update. Getting error code ERR-461.,Self-service guided,32.9,3.7,22.0,False,False,8,241
TKT-01854,2024-04-21 22:57:00,2024-04-23 14:57:00,whatsapp,Feature Request,UI improvement,Medium,Resolved,Positive,InvoiceFlow,Free,North America,Japanese,Agent_005 (Sophie M),Is there any plan to expose an API for the reporting module?,Issue fixed by agent,40.0,4.0,4.0,False,False,2,1344
TKT-01855,2024-09-03 21:39:00,2024-09-06 15:15:00,phone,Feature Request,New integration,Medium,Resolved,Negative,CloudSync Pro,Free,Latin America,Japanese,Unassigned,Is there any plan to expose an API for the reporting module?,Refund processed,65.6,2.8,,False,False,2,1164
TKT-01856,2025-01-08 16:22:00,2025-01-11 02:40:00,whatsapp,Complaint,Unresolved issue,Medium,Escalated,Very Negative,TaskBoard,Enterprise,Europe,Hindi,Agent_005 (Sophie M),The agent I spoke to was dismissive and unhelpful. I'd like to escalate.,Issue fixed by agent,58.3,,14.4,False,True,11,1154
TKT-01857,2024-03-17 21:05:00,2024-03-23 00:41:00,chat,Technical Issue,Performance slow,Low,Resolved,Negative,InvoiceFlow,Enterprise,Europe,English,Agent_002 (James T),Performance has been extremely slow on my end. Pages take 20+ seconds to load.,Issue fixed by agent,123.6,2.3,13.4,False,False,8,579
TKT-01858,2024-04-29 21:21:00,,web_form,Refund / Return,Policy inquiry,Low,In Progress,Negative,DataDash,Professional,Latin America,English,Agent_004 (Omar F),I want to return an item from order #76432 — it doesn't meet my needs.,Refund processed,,,9.4,False,False,3,947
TKT-01859,2024-08-29 18:05:00,2024-08-31 22:23:00,phone,Technical Issue,Data sync issue,Medium,Closed,Positive,CloudSync Pro,Enterprise,Southeast Asia,Hindi,Agent_008 (Daniel N),Performance has been extremely slow on my end. Pages take 20+ seconds to load.,Self-service guided,52.3,4.8,16.6,False,False,2,1311
TKT-01860,2024-05-20 21:35:00,2024-05-24 01:47:00,whatsapp,Billing,Incorrect amount,Medium,Escalated,Very Negative,CloudSync Pro,Enterprise,Europe,English,Agent_009 (Yuki T),"Hi, I was charged $63.49 twice on Mar 06, 2024. My invoice is INV-2876. Please refund the duplicate.",Refund processed,76.2,,15.3,False,True,2,722
TKT-01861,2025-05-06 09:57:00,2025-05-12 08:45:00,helpdesk_portal,Refund / Return,Partial refund,Low,Closed,Very Negative,CloudSync Pro,Free,Southeast Asia,Hindi,Agent_001 (Priya S),What's the status of refund request #REF-1981? It's been 2 days.,No action needed,142.8,1.3,8.6,False,False,4,365
TKT-01862,2024-07-15 17:14:00,2024-07-17 19:50:00,whatsapp,Account Access,Account locked,Low,Closed,Very Negative,InvoiceFlow,Free,Southeast Asia,English,Agent_009 (Yuki T),My account appears to be locked. I haven't violated any terms.,,50.6,1.3,13.3,False,False,3,850
TKT-01863,2025-02-23 17:26:00,2025-02-24 13:20:00,email,Delivery / Shipping,Tracking issue,Medium,Resolved,Very Negative,InvoiceFlow,Enterprise,North America,English,Agent_002 (James T),The item I received is damaged. I need a replacement or refund for order #74441.,,19.9,1.6,4.4,False,False,10,518
TKT-01864,2025-05-29 15:16:00,2025-05-30 18:22:00,web_form,Refund / Return,Full refund,High,Closed,Very Negative,InvoiceFlow,Free,South Asia,Hindi,Agent_003 (Lena K),I was overcharged and would like a partial refund for the difference.,Pending customer,27.1,1.0,1.9,True,False,4,911
TKT-01865,2024-02-26 10:07:00,2024-02-27 07:19:00,whatsapp,Technical Issue,Feature not working,Medium,Resolved,Positive,TaskBoard,Professional,Africa,French,Agent_007 (Elena V),The app keeps crashing when I try to invite a team member. I'm on Windows 11.,Self-service guided,21.2,4.1,19.9,False,False,10,1394
TKT-01866,2024-05-15 09:26:00,,email,Delivery / Shipping,Damaged item,Low,Open,Very Negative,CloudSync Pro,Professional,Southeast Asia,English,Agent_007 (Elena V),The item I received is damaged. I need a replacement or refund for order #95556.,Escalated to engineering,,,7.2,False,False,5,492
TKT-01867,2024-08-25 18:18:00,2024-08-28 02:54:00,twitter_dm,Account Access,Password reset,Medium,Resolved,Neutral,DataDash,Professional,Latin America,French,Agent_001 (Priya S),I can't log in to my account. The password reset email is not arriving.,No action needed,56.6,3.5,2.2,True,False,3,654
TKT-01868,2024-03-10 16:36:00,2024-03-13 20:06:00,phone,Delivery / Shipping,Late delivery,Low,Resolved,Negative,TaskBoard,Starter,South Asia,English,Agent_007 (Elena V),The tracking for order #22616 hasn't updated in 10 days.,Self-service guided,75.5,2.4,18.6,False,False,6,1365
TKT-01869,2025-04-24 20:37:00,2025-04-27 18:13:00,web_form,Complaint,Policy dissatisfaction,Medium,Resolved,Negative,InvoiceFlow,Starter,Southeast Asia,English,Agent_004 (Omar F),Your refund policy is very unfair. I'm considering leaving the platform.,Escalated to engineering,69.6,3.0,19.1,False,False,4,1127
TKT-01870,2025-06-18 12:30:00,,helpdesk_portal,Billing,Incorrect amount,Medium,Open,Very Negative,TaskBoard,Enterprise,Southeast Asia,English,Agent_004 (Omar F),My payment of $91.99 failed but the amount was still deducted from my account.,Pending customer,,,23.9,False,False,6,1038
TKT-01871,2024-05-09 10:30:00,2024-05-12 00:06:00,web_form,Complaint,Rude agent,Medium,Escalated,Very Negative,CloudSync Pro,Enterprise,North America,English,Agent_001 (Priya S),The agent I spoke to was dismissive and unhelpful. I'd like to escalate.,Issue fixed by agent,61.6,,16.5,False,True,11,597
TKT-01872,2024-03-04 14:14:00,,web_form,Complaint,Policy dissatisfaction,Low,Open,Very Negative,TaskBoard,Professional,Southeast Asia,English,Agent_001 (Priya S),I've been waiting 14 days for a response. This is unacceptable.,Issue fixed by agent,,,16.7,False,False,6,858
